text,keyword
"고개가 앞에 놓인 까닭에 세 사람은 나귀를 내렸다. 둔덕은 험하고 입을 벌리기도 대견하여 이야
기는 한동안 끊겼다. 나귀는 건듯하면 미 끄러졌다. 허생원은 숨이 차 몇 번이고 다리를 쉬지 않으면 안 되었다.
고개를 넘을 때마다 나이가 알렸다. 동이 같은 젊은 축이 그지없이 부러웠다. 땀이 등을 한바탕 쪽 씻어내렸다.
고개 너머는 바로 개울이었다. 장마에 흘러버린 널다리가 아직도 걸 리지 않은 채로 있는 까닭에 
벗고 건너야 되었다. 고의를 벗어 띠로 등 에 얽어매고 반벌거숭이의 우스꽝스런 꼴로 물 속에 
뛰어들었다. 금방 땀을 홀린 뒤였으나 밤 물은 뼈를 찔렀다.
",애잔
"""그래 대체 기르긴 누가 기르구 ? ""
""어머니는 하는 수 없이 의부를 얻어가서 술장수를 시작했죠. 술이 고주래서 의부라고 전 망나니
예요. 철들어서부터 맞기 시작한 것이 하 룬들 펀한 날 있었을까. 어머니는 말리다가 채이고 맞고 
칼부림을 당하 고 하니 집꼴이 무어겠소. 열여덟 살 때 집을 뛰쳐나와서부터 이 짓이 죠.
"" 총각 낫세론 동이 무던하다고 생각했더니 듣고 보니 딱한 신세로 군.""
물은 깊어 허리까지 찼다. 속 물살도 어지간히 센데다가 발에 채이는 돌앰이도 미끄러워 금시에 
훌칠 듯하였다. 나귀와 조선달은 재빨리 거 의 건녔으나, 동이는 허생원을 붙드느라고 두 사람은 훨씬 떨어졌다.
""모친의 친정은 원래부터 제 천이었던가 ? ""
""웬걸요. 시원스리 말은 안 해주나 봉평이라는 것만은 들었죠."" ""봉평 ? 그래 그 아비 성은 무엇이구 ?""
""알 수 있나요. 도무지 듣지를 못했으니까.""
""그 그렇겠지""
하고 중얼거리며 흐려지는 눈을 까물까물하다가. 허생원은 경망하게도 발을 빗디디었다. 앞으로 
고꾸라지기가 바쁘게 몸째 풍덩 빠져 버렸 다. 허 비 적거릴수록 몸을 걷잡을 수 없어 동이가 소
리를 치며 가까이 왔을 때에는 벌써 퍽이나 흘렀었다. 옷째 쫄딱 젖으니 물에 젖은 개보 다도 참흑한 꼴이었다.
",초조
"동이는 물 속에서 어른을 해깝게 업을 수 있었다. 젖었다고는 하여도 여윈 몸이라 장정 등에는 
오히려 가벼웠다, ?이렇게까지 해서 안됐네. 내 오늘은 정신이 빠진 모양이야."" ""염려하실 것 없어요.""
""그래 모친은 아비를 찾지는 않는 눈치지 ? ""
""늘 한번 만나고 싶다고는 하는데요.""
""지금 어디 계신가 ? ""
""의부와도 갈라져서 제천에 있죠. 가을에는 봉평에 모셔 오려고 생 각증인데요. 이를 물고 벌면 
이럭저럭 살아갈 수 있겠죠."" ""아무렴 기특한 생각이야. 가을이랬다 ?""
동이의 탐탁한 등어리가 뼈에 사무쳐 따뜻하다. 물을 다 건녔을 때에 는 도리어 서글픈 생각에 좀더 업혔으면도 하였다.
",슬픔
"""진종일 실수만 하니 웬일이오, 생원 ?""
조선달은 바라보며 기어이 웃음이 터졌다.
""나귀야. 나귀 생각하다 실족을 했어. 말 안 했던가. 저 꼴에 제법 새끼를 얻었단 말이지. 읍내 강
릉집 피마에게 말일세. 귀를 쫑긋 세우 고 달랑달랑 뛰는 것이 나귀 새끼같이 귀여운 것이 있을
까. 그것보러 나는 일부러 읍내를 도는 때가 있다네.""
""사람을 물에 빠치울 젠 딴은 대단한 나귀 새끼군.""
허생원은 젖은 옷을 웬만큼 짜서 입었다. 이가 덜덜 갈리고 가슴이 떨리며 몹시도 추웠으나. 마음
은 알 수 없이 등실둥실 가벼웠다.
",잔잔
"""주막까지 부지런히들 가세나. 뜰에 불을 피우고 훗훗이 쉬어. 나귀 에겐 더운 물을 끓여주고. 내
일 대화 장 보고는 제천이다."" ""생원도 제천으로......""
""오래간 만에 가보고 싶어. 동행하려나, 동이 ?""
나귀가 걷기 시작하였을 때, 동이의 채찍은 왼손에 있었다. 오랫동 안 아둑신이같이 눈이 어둡던 
허생원도 요번만은 동이의 왼손잡이가 눈에 띄지 않을 수 없었다.
걸음도 해깝고 방울 소리가 밤 벌판에 한층 청청하게 울렸다.
달이 어지간히 기울어졌다.
",잔잔
"*       운수 좋은 날

새침하게 흐린 품이 눈이 올 듯하더니 눈은 아니 오고 얼다가 만 비 가 추적추적 내리었다.
이날이야말로 동소문 안에서 인력거꾼 노릇을 하는 김첨지에게는 오 래간만에도 닥친 운수 좋은 
날이었다. 문안에(거기도 문밖은 아니지 만) 들어간답시는 앞집 마나님을 전찻길까지 모셔다 드린 
것을 비롯으 로 행여나 손님이 있을까 하고 정류장에서 어 정어정하며 내리는 사람 하나하나에게 
거의 비는 듯한 눈결을 보내고 있다가 마침내 교원인 듯 한 양복쟁이를 동광학교(東光學校)까지 태워다 주기로 되었다.
",일상
"첫번에 삼십 전, 둘째번에 오십 전 아침 댓바람에 그리혼치않 은 일이었다. 그야말로 재수가 음붙
어서 근 열흘 동안 돈 구경도 못한 김첨지는 십 전짜리 백통화 서 푼, 또는 다섯 푼이 찰깍 하고 
손바닥에 떨어질 때 거의 눈믈을 홀릴 만큼 기뻤었다. 더구나 이날 이 때에 이 팔 십 전이라는 
돈이 그에게 얼마나 유용한지 몰랐다. 컬컬한 목에 모주 한 잔도 적실 수 있거니와 그 보다도 닳
는 아내에게 설렁탕 한 그릇도 사다 줄 수 있음이다.
",신남
"그의 아내가 기침으로 쿨룩거리기는 벌써 달포가 넘었다. 조밥도 굶기를 떡다시피 를 붙여서 자
꾸 온다는 자기의 신조(信條)에 어디까지 충실하였다. 따 라서 의사에게 보인 적이 없으니 무슨 
병인지는 알 수 없으되 반듯이 누워 가지고 일어나기는 새로 모로도 못 눕는 걸 보면 증중은 증
증인 듯. 병이 이대도록 심해지기는 열흘 전에 조밥을 먹고 체한 때문이다.
그때도 김첨지가 오래간만에 돈을 얻어서 좁쌀 한 되와 십 전짜리 나물 한 단을 사다 주었더니 
김첨지의 말에 의하면 그 오라질 년이 천방지축 (天方地軸)으로 냄비에 대고 끓였다. 마음은 급하
고 불길은 달지 않아 채 익지도 않은 것을 그 오라질년이 숟가락은 고만두고 손으로 움켜서 두 
뺨에 주먹덩이같은 흑이 블거지도록 누가 빼앗을 듯이 처박질 하더 니만 그날 저녁부터 가슴이 
땅긴다, 배가 챙긴다고 눈을 흡뜨고 지랄병 을 하였다. 그때 김첨지는 열화와 같이 성을 내며
""에이, 오라질 년, 조롱복은 할 수가 없어, 못 먹어 병, 먹어서 병, 어쩌란 말이냐 ! 왜 눈을 바루 뜨지 못해 !""
하고 김첨지는 잃는 이의 뺨을 한 번 후려갈겼다. 흡뜬 눈은 조금 바루 어졌건만 이슬이 맺히었다. 김첨지의 눈시울도 뜨끈뜨끈하였다.
",슬픔
"이 환자가 그러고도 먹는 데는 믈리지 않았다. 사흘 전부터 설렁탕 
국물이 마시고 싶다고 남펀을 졸랐다.
""이런 오라질 년 ! 조밥도 못먹는 년이 설렁탕은. 또 처먹고 지랄병 을 하게.""
라고, 야단을 쳐 보았건만, 못 사 주는 마음이 시원치는 않았다. 인제 설렁탕을 사 줄 수도 있다. 
밟는 어미 곁에서 배고파 보채는 개똥이(세 살먹이)에게 죽을 사 줄 수도 있다.-팔십 전을 손에 쥔 김첨지의 마 음은 푼푼하였다, 
",우울
"그러나 그의 행운은 그걸로 그치지 않았다. 땀과 빗믈이 섞여 흐르는 
목덜미를 기름주머니가 다 된 광목 수건으로 닦으며, 그 학교 문을 돌 아나을 때였다. 다. 그 학생은 다짜고짜로, 남대문 정거장까지 얼마요?""
라고, 믈었다. 아마도 그 학교 기숙사에 있는 이로 동기방학을 이용하 여 귀향하려 함이리라. 오늘 가기로 작정은 하였건만 비는 오고, 짐은 있고 해서 어찌할 줄 모르다가 마침 김첨지를 보고 뛰어나왔음이리라.
그렇지 않으면 왜 구두를 채 신지 못해서 질질 끌고, 비록 ""고구라""양 복일망정 노박이로 비를 맞으며 김첨지를 뒤쫓아 나왔으랴.
""남대문 정거장까지 말씀입니까."" 하고 김첨지는 잠깐 주저하였다.
",희망
"그는 이 우증에 우장도 없이 그 먼 곳 을 철벅거리고 가기가 싫
었음일까 ? 처음 것, 둘째 것으로 그만 만족하 였음일까 ? 아니다, 결코 아니다. 이상하게도 꼬리
를 맞물고 덤비는 이 행운 앞에 조금 겁이 났음이다. 그리고 집을 나을 제 아내의 부탁이 마음에 
챙기었다. 앞집 마나님한테서 부르러 왔을 제 병인은그 뼈 만 남은 얼굴에 유일의 생물 같은 유
달리 크고 움푹한 눈에 애걸하는 빛을 띠며, ""오늘은 나가지 말아요. 제발 덕분에 집에 붙어 있어요. 내가 이렇게 아픈데.......""
라고. 모기소리 같이 증얼거리고 숨을 걸그렁걸그렁하였다. 그때에 김 첨지는 대수롭지 않은 듯
이, ""압다, 젠장맞을 년, 별 빌어먹을 소리를 다 하네. 맞붙들고 안았으 면 누가 먹여 살릴 줄 알아.""
하고, 훌쩍 뛰어나오려니까 환자는 붙잡을 듯이 팔을 내저으며, ""나가지 말라도 그래, 그러면 일찍 들어와요.""
하고, 목메인 소리가 뒤를 따랐다.
정거장까지 가잔 말을 들은 순간에 경련적으로 떠는 손, 유달리 큼직 한 눈, 울듯한 아내의 얼굴이 김첨지의 눈앞에 어른어른하였다.
",쓸쓸
"그래 남대문 정거장까지 얼마란 말이오 ? ""
하고 학생은 초조한 듯이 인력거꾼의 얼굴을 바라보며 혼잣말같이.
인천차가 열 한 점에 있고, 그 다음에는 새로 두점이든가."" 라고 중얼거린다.
""일 원 오십 전만 줍시오.
이 말이 저도 모를 사이에 불쑥 김첨지의 입에서 떨어졌다. 제 입으 으로 부르고도 스스로 그 엄청
난 돈 액수에 놀래었다. 한꺼번에 이런 금 액을 불러라도 본 지가 그 얼마 만인가 ! 그러자 그 돈 
벌 용기가 병자 에 대한 염려를 사르르 말았다. 설마 오늘내로 어떠랴 싶었다. 무슨 일 이 있더라
도 제 일 제이의 행복을 곱친 것보다도 오히려 갑절이 많은 이 행운을 놓칠 수 없다 하였다, ""일 
원 오십 전은 너무 과한데.""
이런 말을 하며 학생은 고개를 기웃하였다.
""아니올시다. 이수로 치면 여기서 거기가 시오 리가 넘는답니다. 또 이런 진 날에 좀더 주셔야지요.""
하고 빙글빙글 웃는 차부의 얼굴에는 숨길 수 없는 기쁨이 넘쳐 흘렀다. ""그러면 달라는 대로 줄 터이니 빨리 가요.""
관대한 어린 손님은 그런 말을 남기고 총총히 옷도 입고 짐도 챙기러 갈 데로 갔다.
",일상
"그 학생을 태우고 나선 김첨지의 다리는 이상하게 가뿐하였다. 달음 질을 한다느니보다 거의 나
는 듯하였다. 바퀴도 어떻게 속히 도는지 구 른다느니보다 마치 얼음을 지쳐 나가는 스케이트 모
양으로 미끄러져 가는 듯하였다. 언 땅에 비가 내려 미끄럽기도 하였지만.
",신남
"이윽고 끄는 이의 다리는 무거워졌다. 자기 집 가까이 다다른 까닭이 다. 새삼스러운 염려가 그의 가슴을 놀렀다. ""오늘은 나가지 말아요.
내가 이렇게 아하고 우는 개똥이의 곡성을 들은 듯싶다. 딸국딸꾹하고 숨 모으는 소리 도 나는 듯싶다.
",애절
"""왜 이러우, 기차 놓치겠구먼.""
하고 탄 이의 초조한 부르짖음이 간신히 그의 귀에 들어왔다. 언뜻 깨 달으니 김첨지는 인력거채를 껀 채 길 한복판에 엉거주춤 멈춰있지 않 은가.
""예, 예.""
하고, 김첨지는 또다시 달음질하였다. 집이 차차 멀어갈수록 김첨지의 걸음에는 다시금 신이 나기 
시작하였다. 다리를 재게 놀려야만 쉴새 없 이 자기의 머리에 떠오르는 모든 근심과 려정을 잊을 듯이.
정거장까지 끌어다 주고 그 깜싹 놀랄 일 원 오십 전을 정말 제 손에 뜀에, 제 말마따나 십 리나 
되는 길을 비를 맞아 가며 질퍽거리고 온 생 각은 아니하고, 거저나 얻은 듯이 고마웠다. 졸부나 된 듯이 기뻤다.
제자식 뻘밖에 안되는 어린 손님에게 몇 번 허리를 굽히며, ""안녕히 다녀 옵시오."" 하고 깍듯이 재우켰다.
",신남
"그러나 빈 인력거를 털털거리며 이 우중에 돌아갈 일이 꿈밖이었다.
노동으로 하여 흐른 땀이 식어지자 굶주린 창자에서, 믈 흐르는 옷에서 어슬어슬한 기가 솟아나
기 비롯함에 일 원 오십 전이란 돈이 얼마나 괜 찮고 괴로운 것인 줄 절절히 느끼었다. 정거장을 
떠나는 기의 발길은 힘 하나 없었다. 온 몸이 옹송그려지며 당장 그 자리에 엎어져 못 일어 날 것 같았다.
""젠장맞을 걸 ! 이 비를 맞으며 빈 인력거를 털털거리고 돌아를 간 담. 이런 빌어먹을, 제 할미를 
붙을 비가 왜 남의 상판을 딱딱 때려 !"" 그는 몹시 화증을 내며 누구에게 반항이나 하는 듯이 게
걸거렸다. 그 럴 즈음에 그의 머리엔 또 새로운 광명이 비겼나니, 그것은 ""이러구 갈 게 아니라 
이 근처를 빙빙 돌며 차 오기를 기다리면 또 손님을 태우게 될는 지도 몰라""란 생각이었다. 오늘 
운수가 괴상하게도 좋으니까 그런 요행이 또 한번 없으리라고 누가 보증하랴. 꼬리를 굴리는 행
운이 꼭 자기를 기다리고 있다고 내기를 해도 좋을 만한 믿음을 얻게 되었다.
그렇다고 정거장 인력거꾼의 등쌀이 무서우니 정거장 앞에 섰을 수는 없었다. 그래 그는 이전에
도 여러 번 해 본 일이라 바로 정거장 앞 전차 정류장에서 조금 떨어지게 사람 다니는 길과 전찻
길 틈에 인력거를 세 워놓고 자기는 그 근처를 빙빙 돌며 형세를 관망하기로 하였다. 얼마만 에 
기차는 왔고 수십 명이나 되는 손님이 정류장으로 쏟아져 나왔다.
",애잔
"그 증에서 손님을 물색하는 김첨지의 눈엔 양머리에 뒤축 높은 구두를 신고 망토까지 두른 기생 
퇴물인 듯, 난봉 여학생인 듯한 여편네의 모 양이 띄었다. 그는 슬근슬근 그 여자의 곁으로 다가들었다.
""아씨, 인력거 아니 타시람시오 ? ""
그 여학생인지 뭔지가 한참은 매우 태깔을 빼며 입술을 꼭 다문 채 김첨지를 거들떠보지도 않았다. 김첨지는 구걸하는 거지나 무엇같이 연해 연방 그의 기색을 살피며, 
""아씨, 정거장 애들보담 아주 싸게 모셔다 드리겠습니다. 댁이 어디 신가요.""
하고. 추근추근하게도 그 여자의 들고 있는 일본식 버들고리짝에 제 손을 대었다.
""왜 이래 남 귀치않게.
소리를 벽력같이 지르고는 돌아선다. 김첨지는 어렵쇼 하고 물러섰 다, 전차는 왔다. 김첨지는 원망스럽게 전차 타는 이를 노리고 있었다.
",일상
"그러나 그의 예감(豫感)은 틀리지 않았다. 전차가 빡빡하게 사람을 싣 고 움직이기 시작하였을 제 
타고 남은 손님이 하나 있었다. 굉장하게 큰 가방을 들고 있는 걸 보면 아마 붐비는 차 안에 짐
이 크다 하여 차장 에게 밀려 내려온 눈치였다. 김첨지는 대어섰다.
""인력거를 타시랍시오. ""
한동안 값으로 승강이를 하다가 육십 전에 인사동까지 태워다 주기 로 하였다. 인력거가 무거워
지매 그의 몸은 이상하게도 가벼워졌고 그 리고 또 인력거가 가벼워지니 몸은 다시금 무거워졌건
만 이번에는 마 음조차 초조해 온다. 집의 광경이 자꾸 눈앞에 어른거리어 인제 요행을 바랄 여
유도 없었다. 나무 등걸이나 무엇같고 제 것 같지도 않은 다리 를 연해 꾸짖으며 갈꽝질땅 뛰는 
수 밖에 없었다. 저놈의 인력거꾼이 저떻게 술이 취해 가지고 이 진땅에 어찌 가노, 라고 길 가는 
사람이 펴 정을 할이만큼 그의 걸음은 황급하였다. 흐리고 비오는 하늘은 어두침 침하게 벌써 황
혼에 가까운 듯하다. 창경원 앞까지 다다라서야 그는 턱 에 땋은 숨을 돌리고 걸음도 늦추 잡았
다. 한 걸음 두 걸음 집이 가까워 올수록 그의 마음조차 괴상하게 누그러웠다. 그런데 이 누그러
움은 안 심해서 오는 게 아니요, 자기를 덮친 무서운 불행을 빈틈없이 알게 될 때가 박두한 것을 
두려워하는 마음에서 오는 것이다. 그는 블행에 다닥 치기 전 시간을 얼마쯤이라도 늘이려고 버
르적거렸다. 기적(奇蹟)에 가까운 벌이를 하였다는 기쁨을 할 수 있으면 오래 지니고 싶었다. 그 
는 두리번두리번 사면을 살피었다.그 모양은 마치 자기 집-곧 블행 을 향하여 달려가는 제 다리
를 제 힘으로는 도저히 어찌 할 수 없으니 누구든지 나를 좀 잡아 다고, 구해 다고 하는 듯하였다.
",긴장
